run_type,video_id,gt_name,categories,gen_nodes,gt_nodes,node_count_ratio,svc_precision,svc_recall,svc_f1,ms_precision,ms_recall,ms_f1,gen_edges,gt_edges,edge_precision,edge_recall,edge_f1,edge_type_accuracy,gen_workflows,gt_workflows,services_missing,services_hallucinated
Standard (data/graphs),9qTEHITVeLE,Majid Al Futtaim: Building a Custom Data Management Solution on AWS,"data_ingestion,interactive",10,9,1.1111,0.7500,0.8571,0.8000,0.7000,0.7778,0.7368,11,14,0.4545,0.3571,0.4000,1.0000,4,6,UserConsumerWeb,"OpenSearch,UserCompanyAnalyst"
Standard (data/graphs),Gds8hl8dKuo,Fugue: Staying in Compliance by Automating Drift Detection,control,10,8,1.2500,0.7500,0.8571,0.8000,0.7000,0.8750,0.7778,9,12,0.5556,0.4167,0.4762,0.4000,3,2,UserCompanyAgent,"ThirdParty,UserCompanyDeveloper"
Standard (data/graphs),NfUwtK8ALtw,MX Player: Achieving Massive Scalability Using Amazon EKS with Spot Instances,compute_intensive,9,9,1.0000,0.7500,0.8571,0.8000,0.6667,0.6667,0.6667,11,16,0.2727,0.1875,0.2222,0.6667,3,5,UserConsumerWeb,"AutoScaling,UserConsumerWebMobile"
Standard (data/graphs),O11BgSm7V14,HeyJobs: Moving to a Serverless Data Platform to Process and Enrich Over 3 Million Records a Day,data_ingestion,9,10,0.9000,0.8571,0.7500,0.8000,0.8889,0.8000,0.8421,9,13,0.8889,0.6154,0.7273,0.7500,3,3,"EventBridge,UserConsumerWeb",ThirdParty
Standard (data/graphs),PgeQufaQy7I,"MindTickle: Building a Secure, Automated, Multi-Region Architecture on AWS",interactive,7,8,0.8750,0.8571,0.7500,0.8000,0.8571,0.7500,0.8000,6,8,0.8333,0.6250,0.7143,0.8000,1,1,"CloudFormation,UserConsumerWeb",UserConsumerWebMobile
Standard (data/graphs),TTlyNWh0gjM,Zoho Site24x7: Building Scalable Realtime User Monitoring Systems on AWS,control,11,11,1.0000,0.7500,0.8571,0.8000,0.8182,0.8182,0.8182,9,15,0.5556,0.3333,0.4167,0.8000,3,3,UserConsumerAPI,"CloudFront,ElastiCache"
Standard (data/graphs),U1kY6nSS2YQ,Amdocs: DevOps Ecosystem Setup for Telco using Kubernetes-Based Microservices Platform,other,10,11,0.9091,0.7500,0.8571,0.8000,0.8000,0.7273,0.7619,4,18,0.7500,0.1667,0.2727,0.0000,2,7,UserCompanyDeveloper,"CouchBase,OpenSearch"
Standard (data/graphs),W5qVQr-n5M8,FICO: Fraud Detection and AntiMoney Laundering with AWS Lambda and AWS Step Functions,compute_intensive,9,10,0.9000,0.8571,0.7500,0.8000,0.8889,0.8000,0.8421,9,20,0.8889,0.4000,0.5517,0.3750,3,4,"ThirdParty,UserConsumerWeb",RDS
Standard (data/graphs),XUCGMzLx8wY,Mytona: How a ML Recommendation System was Built for Gaming,data_ingestion,7,8,0.8750,0.8571,0.7500,0.8000,0.8571,0.7500,0.8000,8,9,0.5000,0.4444,0.4706,0.5000,2,2,"MSK,UserConsumerMobile",ThirdParty
Standard (data/graphs),XpFNznmRoQ0,Healthfirst: Wrangling Data the Event Driven Way,data_ingestion,14,12,1.1667,0.7273,0.8889,0.8000,0.7857,0.9167,0.8462,14,16,0.7857,0.6875,0.7333,0.6364,5,4,UserCompanyDataStream,"RDS,ThirdParty,UserCompanyAnalyst"
Standard (data/graphs),hEB1J9-iOqs,BristolMyers Squibb: Embracing InfrastructureasCode with AWS and AutoPTP,control,10,9,1.1111,0.7500,0.8571,0.8000,0.8000,0.8889,0.8421,9,0,0.0000,0.0000,0.0000,0.0000,3,0,UserCompanyAPI,"SES,ServiceNow"
Standard (data/graphs),mtZvA7ARepM,Temenos: Building Serverless Banking Software at Scale,interactive,8,9,0.8889,0.8571,0.7500,0.8000,0.8750,0.7778,0.8235,8,16,0.7500,0.3750,0.5000,0.8333,3,2,"Kinesis,UserConsumerAPI",KinesisDataStream
Standard (data/graphs),ruOhUEooJH0,SK Telecom: EndtoEnd Cloud Management Platform on AWS Korean,other,10,11,0.9091,0.8889,0.7273,0.8000,0.8000,0.7273,0.7619,8,6,0.3750,0.5000,0.4286,1.0000,2,1,"Aurora,UserCompanyDataStream,UserConsumerDeveloper",RDS
Standard (data/graphs),vr00Jg_G6qs,Orion Health: Digital Front Door  Intelligently ConnectingConsumersto their Healthcare,data_ingestion,12,11,1.0909,0.8571,0.7500,0.8000,0.5000,0.5455,0.5217,10,14,0.4000,0.2857,0.3333,1.0000,4,6,"UserCompanyInternalPlatform,UserConsumerHospital",ThirdParty
Standard (data/graphs),QnwfcDZkwh8,Mediaset: Achieving an Omni-Channel Broadcasting Voting System Near Realtime at Scale,interactive,10,13,0.7692,0.9000,0.6923,0.7826,0.9000,0.6923,0.7826,12,18,0.8333,0.5556,0.6667,0.4000,3,8,"UserCompanyDeveloper,UserConsumerMobile,UserConsumerTV,UserConsumerWeb",UserConsumerWebMobile
Standard (data/graphs),WYK-smWKywA,SGX: Building & Securing a One Stop App for Retail Investors on AWS,interactive,12,11,1.0909,0.7500,0.8182,0.7826,0.7500,0.8182,0.7826,11,23,0.7273,0.3478,0.4706,0.6250,2,3,"ThirdParty,UserConsumerMobile","DirectConnect,OnPremDC,UserConsumerWeb"
Standard (data/graphs),l0hlxVNmJPI,eCloudvalley: Build Up An EnterpriseLevel IoT Platform In One Minute Mandarin,data_ingestion,12,14,0.8571,0.8182,0.7500,0.7826,0.7500,0.6429,0.6923,10,4,0.3000,0.7500,0.4286,0.3333,3,2,"AutoScaling,RDS,UserConsumerEdge","CloudWatch,ThirdParty"
Standard (data/graphs),D6rG9eZ5Qus,Graham Media Group: Modernizing Traditional Broadcasting with AWS,interactive,9,9,1.0000,0.7778,0.7778,0.7778,0.7778,0.7778,0.7778,8,9,0.6250,0.5556,0.5882,1.0000,3,3,"ThirdParty,UserCompanyDataStream","SystemsManager,UserCompanyElementalLiveDevice"
Standard (data/graphs),E8BGpIxzYc4,TownSq: Providing Performance Insights to Community Managers,data_ingestion,10,10,1.0000,0.7778,0.7778,0.7778,0.8000,0.8000,0.8000,10,11,0.6000,0.5455,0.5714,1.0000,6,4,"QuickSight,UserCompanyDataStream","MongoDBAtlas,ThirdParty"
Standard (data/graphs),KM5ONS2fnG0,HP: Serverless Data Pipeline to Process Manufacturing Data From Assembly Lines in Near Real-Time,data_ingestion,10,10,1.0000,0.7778,0.7778,0.7778,0.8000,0.8000,0.8000,9,20,0.7778,0.3500,0.4828,0.7143,3,4,"Kinesis,UserCompanyDataStream","Firehose,KinesisDataStream"
Standard (data/graphs),a6kqyqTNJM4,Seera Group: Transforming Online Travel Booking with Microservices,interactive,11,11,1.0000,0.7778,0.7778,0.7778,0.7273,0.7273,0.7273,11,15,0.2727,0.2000,0.2308,0.6667,4,2,"ThirdParty,UserConsumerWeb","ELB,UserConsumerWebMobile"
Standard (data/graphs),c-1GXhOOOww,Anchor Operating System: Building a Serverless Guest Sightseeing Journey Seamlessly,interactive,9,9,1.0000,0.7778,0.7778,0.7778,0.7778,0.7778,0.7778,12,16,0.3333,0.2500,0.2857,0.2500,4,3,"ThirdParty,UserConsumerMobile","CloudFront,UserConsumerWebMobile"
Standard (data/graphs),INog0_9tCtY,Threat Stack: Proactive Risk Identification and Real-time Threat Detection across AWS,data_ingestion,11,14,0.7857,0.8750,0.7000,0.7778,0.9091,0.7143,0.8000,11,19,0.5455,0.3158,0.4000,0.8333,4,8,"OpenSearch,UserCompanyAnalyst,VPC",MSK
Standard (data/graphs),JSBB-BCvavQ,Talabat: Applying the Right Strategies for a Successful Migration,other,10,5,2.0000,0.6250,1.0000,0.7692,0.5000,1.0000,0.6667,11,0,0.0000,0.0000,0.0000,0.0000,2,0,,"DMS,OnPremDC,Route53"
Standard (data/graphs),Kebb0LOVC28,Openfit: ChatOps with Slack and AWS Lambda,control,6,9,0.6667,1.0000,0.6250,0.7692,1.0000,0.6667,0.8000,6,21,0.8333,0.2381,0.3704,0.2000,2,3,"CodeBuild,ECR,UserCompanyDeveloper",
Standard (data/graphs),4-teOQ_dJvY,SBB Cargo: Data Collection and Processing with Serverless Analytics Services,data_ingestion,9,9,1.0000,0.8333,0.7143,0.7692,0.7778,0.7778,0.7778,9,13,0.7778,0.5385,0.6364,0.8571,3,2,"UserCompanyAPI,UserCompanyEdge",ThirdParty
Standard (data/graphs),6iK4WNj6QqI,Ticketmaster: Active-Active Multi-Region Checkout for Ticket Purchases,interactive,7,6,1.1667,0.7143,0.8333,0.7692,0.7143,0.8333,0.7692,7,10,0.4286,0.3000,0.3529,0.3333,4,3,UserConsumerWeb,"CloudFront,UserConsumerWebMobile"
Standard (data/graphs),9-6hQdFeolc,Lyniate: Scaling Healthcare Data Exchange At Scale with Tenant Isolation,"interactive,control",8,8,1.0000,0.8333,0.7143,0.7692,0.6250,0.6250,0.6250,6,8,0.3333,0.2500,0.2857,0.5000,2,2,"UserCompanyCRM,UserCompanyDeveloper",UserConsumerHospital
Standard (data/graphs),9-a9Y5THTYo,Vitesco Technologies Cloud Foundation: A Scalable and Automated Cloud Landing Zone,control,8,7,1.1429,0.7143,0.8333,0.7692,0.7500,0.8571,0.8000,8,6,0.6250,0.8333,0.7143,0.2000,1,5,UserConsumerWeb,"Organizations,UserCompanyDeveloper"
Standard (data/graphs),ItpY_KKR94k,The Orchard: How the 'Kafka Data Highway' Boosts Developer Productivity & Enables Business Processes,data_ingestion,8,8,1.0000,0.8333,0.7143,0.7692,0.7500,0.7500,0.7500,7,7,0.7143,0.7143,0.7143,0.6000,2,6,"S3,UserCompanyCRM",ThirdParty
Standard (data/graphs),Jkx6kVbDpL4,Nielsen: Processing 55TB of Data Per Day with AWS Lambda,data_ingestion,12,13,0.9231,0.8333,0.7143,0.7692,0.9167,0.8462,0.8800,14,17,0.8571,0.7059,0.7742,0.4167,4,4,"UserCompanyAnalyst,UserCompanyDataStream",ThirdParty
Standard (data/graphs),MbkLJ62jtMc,Mueller Water Products: Scalable Ingestion of Sensor Data for Municipal Water Conservation LIVE,control,8,6,1.3333,0.7143,0.8333,0.7692,0.6250,0.8333,0.7143,6,4,0.5000,0.7500,0.6000,0.3333,1,3,UserCompanyAPI,"SES,ThirdParty"
Standard (data/graphs),S-JSSZZaa94,Samsung Health: Scaling Mobile Application Development with Amazon EKS,interactive,7,8,0.8750,0.8333,0.7143,0.7692,0.8571,0.7500,0.8000,8,11,0.3750,0.2727,0.3158,1.0000,3,2,"ThirdParty,UserConsumerMobile",OpenSearch
Standard (data/graphs),XGVWdSnml6A,Toyota Research Institute: On-Demand Self-Service Portal for Data Scientists to Process Data Sets,compute_intensive,8,7,1.1429,0.8333,0.7143,0.7692,0.6250,0.7143,0.6667,7,8,0.2857,0.2500,0.2667,0.5000,2,2,"UserConsumerAPI,UserConsumerEdge",EC2
Standard (data/graphs),aY-wF9g0qkM,globaldatanet: Using AI to Build a Multi-Tenant SaaS Construction Site Monitoring Solution,interactive,9,10,0.9000,0.8333,0.7143,0.7692,0.8889,0.8000,0.8421,9,14,0.6667,0.4286,0.5217,0.8333,3,3,"ThirdParty,UserConsumerEdge",UserConsumerCamera
Standard (data/graphs),bQqJpjv-FXs,ēdn: Reinventing Indoor Gardening with Interactive Workflows Using AWS IoT Core and Amazon Pinpoint,data_ingestion,7,6,1.1667,0.7143,0.8333,0.7692,0.7143,0.8333,0.7692,8,5,0.5000,0.8000,0.6154,0.5000,2,3,UserCompanyDataStream,"ThirdParty,UserConsumerIOT"
Standard (data/graphs),iwZLadQ3XpY,Riot Games: A new data ingest pipeline for league of legends using MSK,data_ingestion,6,7,0.8571,0.8333,0.7143,0.7692,0.8333,0.7143,0.7692,5,7,0.6000,0.4286,0.5000,1.0000,3,2,"ThirdParty,UserConsumerMobile",UserConsumerWebMobile
Standard (data/graphs),lTSZT10JMQA,Klap: How to Build a Video Clipping Pipeline in Serverless (French),compute_intensive,10,10,1.0000,0.8333,0.7143,0.7692,0.8000,0.8000,0.8000,9,21,0.7778,0.3333,0.4667,0.0000,2,1,"UserCompanyDataStream,UserConsumerTV",ThirdParty
Standard (data/graphs),DrkaU99l9S8,L&T Technology Services: Monitor & Analyze the Health of Industrial Equipment Using LTTS UBIQWeise,data_ingestion,11,12,0.9167,0.7273,0.8000,0.7619,0.7273,0.6667,0.6957,12,13,0.6667,0.6154,0.6400,0.8750,2,1,"UserConsumerEdge,UserConsumerWeb","Greengrass,KinesisAnalytics,UserCompanyAnalyst"
Standard (data/graphs),SxFag4CMWU8,Sisense: Using Amazon EKS and FSx for Lustre for Multi-Source Data Ingestion and Presentation,data_ingestion,14,11,1.2727,0.6667,0.8889,0.7619,0.6429,0.8182,0.7200,10,14,0.7000,0.5000,0.5833,0.8571,3,3,UserConsumerWeb,"ELB,Glue,UserCompanyWebsite,UserConsumerMobile"
Standard (data/graphs),1tGmQd0yOzE,Whirlpool: Resilient SAP on AWS,control,8,8,1.0000,0.7500,0.7500,0.7500,0.7500,0.7500,0.7500,5,12,0.6000,0.2500,0.3529,1.0000,2,6,ThirdParty,SAP
Standard (data/graphs),Bi-1xjXvKgs,tixCraft: Handling Millions of Ticketing Requests with AWS,interactive,8,5,1.6000,0.7500,0.7500,0.7500,0.5000,0.8000,0.6154,7,6,0.4286,0.5000,0.4615,1.0000,2,2,UserConsumerWeb,AutoScaling
Standard (data/graphs),LPZlrX2cNjo,RedBus: Building Optimized ML Models with Amazon SageMaker,compute_intensive,4,4,1.0000,0.7500,0.7500,0.7500,0.7500,0.7500,0.7500,4,4,0.2500,0.2500,0.2500,1.0000,2,1,UserConsumerWeb,UserConsumerWebMobile
Standard (data/graphs),M_hqigB9C4I,Innovaccer: Deriving Insights from Healthcare Data to Empower Care Teams,"data_ingestion,compute_intensive",9,9,1.0000,0.7500,0.7500,0.7500,0.7778,0.7778,0.7778,8,16,0.5000,0.2500,0.3333,1.0000,3,5,"UserCompanyDataStream,UserConsumerWeb","EC2,UserCompanyAgent"
Standard (data/graphs),QOtCpD23118,LeasePlan: Leverages Serverless to Increase Driver Safety Reduce Fleet Costs and Lower Risk,data_ingestion,11,11,1.0000,0.7500,0.7500,0.7500,0.8182,0.8182,0.8182,12,10,0.6667,0.8000,0.7273,1.0000,3,3,"ThirdParty,UserCompanyEdge","OnPremDC,UserConsumerIOT"
Standard (data/graphs),acm-HWJhEOA,Careem: Identity Based Fraud Detection Using Neptune and Neptune ML,data_ingestion,10,8,1.2500,0.7500,0.7500,0.7500,0.6000,0.7500,0.6667,10,14,0.7000,0.5000,0.5833,0.8571,5,4,"UserCompanyAPI,UserCompanyDataStream","ThirdParty,UserConsumerWebMobile"
Standard (data/graphs),e3N5ZuHh7G0,Wag: Deploying BlueGreen Architecture for Increased Availability and Reduced Risk,control,5,6,0.8333,0.7500,0.7500,0.7500,0.6000,0.5000,0.5455,4,6,0.5000,0.3333,0.4000,1.0000,2,2,ECS,EC2
Standard (data/graphs),l3f29v3IJGA,Arvind Internet: Building a Multichannel Multitenant Platform with Kubernetes on AWS,interactive,9,9,1.0000,0.6667,0.8571,0.7500,0.6667,0.6667,0.6667,10,15,0.2000,0.1333,0.1600,1.0000,5,6,EC2,"EKS,SQS,ThirdParty"
Standard (data/graphs),lA0lAgN0hTI,Irdeto: Multi DRM Solution with Kubernetes on Amazon EC2 and Amazon RDS,interactive,8,8,1.0000,0.7500,0.7500,0.7500,0.8750,0.8750,0.8750,10,0,0.0000,0.0000,0.0000,0.0000,3,0,UserConsumerWeb,UserConsumerWebMobile
Standard (data/graphs),lcLw-Le_tXQ,Bitmovin: Distributed Video Encoding on AWS,compute_intensive,7,6,1.1667,0.7500,0.7500,0.7500,0.7143,0.8333,0.7692,7,7,0.5714,0.5714,0.5714,0.5000,3,1,EKS,CloudFront
Standard (data/graphs),uNAmsoLed1E,Bajaj Housing Finance Limited: Serverless Data Pipelines with AWS Glue and Amazon Aurora PGSQL,data_ingestion,10,10,1.0000,0.8571,0.6667,0.7500,0.7000,0.7000,0.7000,7,15,0.5714,0.2667,0.3636,1.0000,3,4,"EC2,RDS,UserCompanyDataStream",ThirdParty
Standard (data/graphs),LD5ksgnu8r8,DXC: Claims Automation Using Amazon Textract and Amazon Comprehend,compute_intensive,11,11,1.0000,0.7778,0.7000,0.7368,0.7273,0.7273,0.7273,12,13,0.6667,0.6154,0.6400,0.5000,3,2,"UserCompanyDataStream,UserConsumerAPI,UserConsumerWeb","ThirdParty,UserCompanyAgent"
Standard (data/graphs),53sUjFv9ByI,Neumora Therapeutics: Enabling DNA and RNA Data Insight for Rapid Genomics Sequencing Drug Discovery,data_ingestion,5,6,0.8333,0.8000,0.6667,0.7273,0.8000,0.6667,0.7273,5,6,0.8000,0.6667,0.7273,0.5000,2,3,"ThirdParty,UserCompanyDataStream",S3
Standard (data/graphs),OWLGK-eVrTw,Heimdall Data: Query Caching Without Code Changes,interactive,7,6,1.1667,0.8000,0.6667,0.7273,0.5714,0.6667,0.6154,6,16,0.1667,0.0625,0.0909,0.0000,2,2,"ThirdParty,UserConsumerAPI",EC2
Standard (data/graphs),fOgb0Es-lVs,Deluxe One: Unifying Modern Content Creation and Delivery at Scale,control,8,7,1.1429,0.6667,0.8000,0.7273,0.7500,0.8571,0.8000,7,6,0.7143,0.8333,0.7692,0.8000,1,2,UserCompanyDataStream,"Organizations,ThirdParty"
Standard (data/graphs),gD8pzUnXgsU,Liberty Mutual: Moving Towards RealTime Financial Closing Using AWS,data_ingestion,10,6,1.6667,0.6667,0.8000,0.7273,0.5000,0.8333,0.6250,4,4,0.2500,0.2500,0.2500,1.0000,3,3,OnPremDC,"EC2,SAP"
Standard (data/graphs),i10a06IU4WQ,Pinterest: Scalable Access Control with STS Token Vending,control,8,6,1.3333,0.6667,0.8000,0.7273,0.5000,0.6667,0.5714,9,8,0.2222,0.2500,0.2353,0.0000,2,1,UserCompanyAgent,"IAM,UserCompanyDeveloper"
Standard (data/graphs),m8CBJEyHKIM,Dream11: Building a Cost Effective Compute Model for Scaling Microservices,compute_intensive,6,6,1.0000,0.8000,0.6667,0.7273,0.6667,0.6667,0.6667,5,7,0.8000,0.5714,0.6667,0.0000,2,2,"NLB,UserConsumerMobile",ELB
Standard (data/graphs),-S-R7MWRpaI,mimik: Hybrid Edge Cloud Leveraging AWS to Support Edge Microservice Mesh,"data_ingestion,interactive",10,8,1.2500,0.7143,0.7143,0.7143,0.6000,0.7500,0.6667,9,11,0.3333,0.2727,0.3000,1.0000,2,4,"Kinesis,UserConsumerMobile","KinesisDataStream,MongoDBAtlas"
Standard (data/graphs),2XVgpMwY5iE,Keen Eye: Building Deep Learning Models for Digital Pathology Image Analysis,data_ingestion,8,7,1.1429,0.7143,0.7143,0.7143,0.6250,0.7143,0.6667,10,12,0.5000,0.4167,0.4545,0.6000,3,3,"UserCompanyAgent,UserCompanyDataStream","UserCompanyDomainExpert,UserConsumerHospital"
Standard (data/graphs),aOZ4H98XROc,Cyxtera: How to Enable Secure Zero Trust Access to AWS Resources  Hybrid Architectures,data_ingestion,8,8,1.0000,0.8333,0.6250,0.7143,0.6250,0.6250,0.6250,7,9,0.1429,0.1111,0.1250,0.0000,3,2,"ApiGateway,ThirdParty,UserConsumerEdge",UserConsumerDeveloper
Standard (data/graphs),8ZRWzn0G39g,Replicon: MultiTenant SaaS Solution with Bring Your Own Key BYOK Encryption for Enterprises,interactive,10,12,0.8333,0.7500,0.6667,0.7059,0.8000,0.6667,0.7273,12,38,0.5833,0.1842,0.2800,0.7143,2,2,"EC2,EKS,UserConsumerAPI","UserCompanyWebsite,UserConsumerWeb"
Standard (data/graphs),G07keU4g-LU,Jubilant FoodWorks: Driving a Quality Customer Experience Using Data Lake,data_ingestion,10,10,1.0000,0.7500,0.6667,0.7059,0.6000,0.6000,0.6000,12,21,0.5000,0.2857,0.3636,0.8333,3,5,"ThirdParty,UserCompanyAnalyst,UserConsumerMobile","RDS,UserConsumerWebMobile"
Standard (data/graphs),i4ueYgjVDCw,"Rappi: Leveraging EKS, DocumentDB, RDS and ElastiCache to Quickly Scale Kubernetes Clusters","interactive,control",13,10,1.3000,0.6154,0.8000,0.6957,0.6154,0.8000,0.6957,8,8,0.5000,0.5000,0.5000,0.0000,3,4,"ALB,UserConsumerMobile","AutoScaling,DirectConnect,DocumentDB,ThirdParty,UserConsumerWebMobile"
Standard (data/graphs),c863uNkF0w4,ENGIE Digital: Using Spot Instances to Optimize Costs for Operations Platform for Energy Assets Fr,data_ingestion,6,10,0.6000,0.8333,0.5556,0.6667,0.8333,0.5000,0.6250,5,8,0.6000,0.3750,0.4615,0.6667,3,2,"CloudFormation,SystemsManager,UserConsumerAPI,UserConsumerEdge",AutoScaling
Standard (data/graphs),-wLEkq21cvA,Versent: The Migration Factory,control,11,9,1.2222,0.5714,0.8000,0.6667,0.6364,0.7778,0.7000,12,10,0.4167,0.5000,0.4545,0.0000,2,4,UserCompanyAgent,"AMI,OnPremDC,UserCompanyDeveloper"
Standard (data/graphs),3WgTBTDlQN8,FanFight: Building a Realtime Fantasy League Gaming Platform on AWS,"data_ingestion,interactive",9,9,1.0000,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,10,14,0.5000,0.3571,0.4167,0.6000,5,5,"EC2,UserCompanyAPI,UserConsumerMobile","MongoDBAtlas,ThirdParty,UserConsumerWebMobile"
Standard (data/graphs),GxjMSvwcgvw,Sopra Banking Software: Secured & Industrial Microservices for a Digital Banking Engagement Platform,interactive,8,8,1.0000,0.6667,0.6667,0.6667,0.7500,0.7500,0.7500,7,13,0.7143,0.3846,0.5000,1.0000,1,1,"UserCompanyAPI,UserConsumerAPI","ThirdParty,UserConsumerMobile"
Standard (data/graphs),KzJKdUZ3Ba4,PwC: Streamlining Asset Tracking with Amazon Managed Blockchain,interactive,3,4,0.7500,0.6667,0.6667,0.6667,0.6667,0.5000,0.5714,4,6,0.2500,0.1667,0.2000,1.0000,2,2,UserConsumerMobile,SAP
Standard (data/graphs),N2mktbl8EQk,An Under the Hood Tune Up with AWS DeepRacer,compute_intensive,6,6,1.0000,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,5,9,0.4000,0.2222,0.2857,0.5000,4,5,"Kinesis,UserConsumerWeb","KinesisVideo,ThirdParty"
Standard (data/graphs),WxMBuBBIwpI,NextRoll: Driving OpEx Efficiency for Ad Bidding Engines LIVE,data_ingestion,6,6,1.0000,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,5,7,0.4000,0.2857,0.3333,1.0000,2,4,"EC2,Lambda","AutoScaling,UserConsumerWeb"
Standard (data/graphs),cmYI6axlicc,Pirelli: Building a Data Platform at Scale,data_ingestion,9,10,0.9000,0.8000,0.5714,0.6667,0.4444,0.4000,0.4211,10,14,0.3000,0.2143,0.2500,0.6667,2,7,"MSK,UserCompanyAnalyst,UserCompanyDataStream",ThirdParty
Standard (data/graphs),q_5U7z_vNug,"Flutura: Digital Twin - Shaping Operations for Maximizing Yield, Reliability and Net-Zero Goals",data_ingestion,7,8,0.8750,0.7143,0.6250,0.6667,0.7143,0.6250,0.6667,9,15,0.4444,0.2667,0.3333,0.7500,2,4,"ThirdParty,UserCompanyAnalyst,UserConsumerEdge","RDS,UserCompanyEdge"
Standard (data/graphs),qgW8LQ8iBuA,Hancom: Building a Real-time Office Collaboration Service (Korean),data_ingestion,11,10,1.1000,0.6250,0.7143,0.6667,0.7273,0.8000,0.7619,5,4,0.4000,0.5000,0.4444,0.5000,2,1,"ThirdParty,UserCompanyAgent","AutoScaling,OpenSearch,UserConsumerWeb"
Standard (data/graphs),sKksbPPDznM,Macquarie Bank: Securing Payment Websites at the Edge Serverless-ly (LIVE),interactive,6,6,1.0000,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,6,8,0.5000,0.3750,0.4286,0.3333,1,1,"ShieldAdvanced,UserConsumerMobile","Shield,UserConsumerWebMobile"
Standard (data/graphs),wtl7CrSQnHA,Fresenius Medical Care: Enabling Patient Care Solutions with Near Real-Time Data-Driven Insights,data_ingestion,13,12,1.0833,0.6364,0.7000,0.6667,0.6154,0.6667,0.6400,14,14,0.5000,0.5000,0.5000,1.0000,3,5,"Kinesis,UserConsumerEdge,UserConsumerWeb","KinesisAnalytics,KinesisDataStream,ThirdParty,UserCompanyAnalyst"
Standard (data/graphs),K5ww_O4vsxo,Samsung Cloud: Global Hybrid Network Optimization Across 5 AWS Regions Using AWS Transit Gateway,control,11,15,0.7333,0.6000,0.7500,0.6667,0.8182,0.6000,0.6923,11,52,0.8182,0.1731,0.2857,1.0000,2,22,ThirdParty,"OnPremDC,S2SVPN"
Standard (data/graphs),LYP98nPBj2A,Singtel: Next-Generation Mobile Financial Services Platform on AWS and Amazon Aurora PostgreSQL,interactive,9,5,1.8000,0.6000,0.7500,0.6667,0.4444,0.8000,0.5714,5,8,0.6000,0.3750,0.4615,1.0000,1,1,UserConsumerMobile,"VPC,VPN"
Standard (data/graphs),Dxq_U1TNx1s,TCS: GeoSpatial Data Analysis Using TCS Digital Platform for NextGen Agriculture DNA,"data_ingestion,compute_intensive",11,11,1.0000,0.6000,0.6667,0.6316,0.6364,0.6364,0.6364,11,17,0.5455,0.3529,0.4286,0.6667,3,8,"Aurora,UserConsumerMobile,UserConsumerSatellite","RDS,ThirdParty,UserCompanyAgent,UserConsumerWeb"
Standard (data/graphs),KgRib8AM0fs,Hudl: Ingesting and Transcoding Video Data Using AWS,compute_intensive,9,7,1.2857,0.5556,0.7143,0.6250,0.5556,0.7143,0.6250,9,8,0.2222,0.2500,0.2353,0.5000,3,4,"UserConsumerEdge,UserConsumerWebMobile","AutoScaling,UserConsumerCamera,UserConsumerMobile,UserConsumerWeb"
Standard (data/graphs),FmhL2334GIY,New Relic: Automated Monitoring on AWS with New Relic Synthetics,other,9,10,0.9000,0.7500,0.5000,0.6000,0.5556,0.5000,0.5263,9,11,0.3333,0.2727,0.3000,0.6667,3,4,"ECS,UserCompanyDeveloper,UserCompanyWebsite",ThirdParty
